n	partition(n)	runtime(n)	memory(n)
2657	142574812785102548416039982625238747178797212311998622	0.16189289093017578125	59936600
2658	146111709414142813888446114005502952324462354578517916	0.164904117584228515625	59970720
2659	149735667258082322464211086298267874731847847348015785	0.2448089122772216796875	60004840
2660	153448812748521001020673532993561606821527355331212017	0.1623589992523193359375	60038960
2661	157253323852284080596726751345840641096675531588099943	0.1639640331268310546875	60073080
2662	161151431310746285950727143551736595481207844474329107	0.2442109584808349609375	60107200
2663	165145419908729051246920764674985065516094185600115738	0.1626529693603515625	60141320
2664	169237629773670989100666752487919664243326220290297680	0.1643941402435302734375	60175440
2665	173430457705788292151856776524930233931576408284372344	0.165091991424560546875	60209560
2666	177726358539958581834537087193272671476216854919469451	0.2436850070953369140625	60243680
2667	182127846540078946942207595172037466835540062834256136	0.1618931293487548828125	60277760
2668	186637496826666544029672669738170041938445249169845891	0.168262958526611328125	60311840
2669	191257946838488171929061859780506198767987473407628000	0.258235931396484375	60345920
2670	195991897829023693188220277379731810640723569215891083	0.1665689945220947265625	60380000
2671	200842116398587065780518918339364543063738240390463477	0.166946887969970703125	60414080
2672	205811436062948078925583878680947017946403785910087807	0.2481830120086669921875	60448160
2673	210902758859317667467791635982272794639588435170941271	0.163516998291015625	60482240
2674	216119056990579920384087584273488771265801637222269300	0.167520999908447265625	60516320
2675	221463374508674611273685891665685137870543061258779772	0.2470939159393310546875	60550400
2676	226938829038055273002321997218526613773681880177906234	0.16636180877685546875	60584480
2677	232548613540169526165216810218897602061646589968077658	0.168157100677490234375	60618560
2678	238295998119930563083150113587322406942752800469397465	0.2496898174285888671875	60652640
2679	244184331875171397303321520696756780025039801105176700	0.1671488285064697265625	60686728
2680	250217044790096724956140234992474230456036561185854320	0.170413970947265625	60720816
2681	256397649673771021008783615921544492829518684058844036	0.2706129550933837890625	60754904
2682	262729744144705822923470220131919918468144272959098540	0.1678028106689453125	60788992
2683	269217012662634049225536864328659694244999218929668222	0.1691968441009521484375	60823080
2684	275863228608584674058168938714367123102446710978431525	0.2519629001617431640625	60857168
2685	282672256414397144290164844033618504576016148029213243	0.174252986907958984375	60891256
2686	289648053742841596798935556774475227052001945940044555	0.169036865234375	60925344
2687	296794673719538224133860485574772187063556452820178764	0.2503120899200439453125	60959432
2688	304116267217897061155338464318984592380062558803641406	0.1678121089935302734375	60993520
2689	311617085198328038049222083544764224628803431807284220	0.1684730052947998046875	61027608
2690	319301481103000381275689456996915335009586561225983460	0.2553269863128662109375	61061696
2691	327173913307460358808506573550984723809977756621218031	0.1828448772430419921875	61095784
2692	335238947630446975086965759708868724706950981350451575	0.1756229400634765625	61129872
2693	343501259903276540427761495854561850418880561280148999	0.253076076507568359375	61163960
2694	351965638600199085582308552368791031210074883872478125	0.1744048595428466796875	61198048
2695	360636987531162381404845633764880075105606449397379040	0.1773560047149658203125	61232136
2696	369520328598452873328602489740516445619269402262701514	0.2590320110321044921875	61266224
2697	378620804618717168032681748365231225398804462882486220	0.1755850315093994140625	61300312
2698	387943682211902833222159779834477446478766485143273622	0.17171001434326171875	61334400
2699	397494354758693209148042780258399771812239492909884750	0.2563838958740234375	61368488
2700	407278345428047701089944225634803285388037631071892526	0.1723358631134033203125	61402576
2701	417301310276496644667987913626535647361061283617793154	0.17193508148193359375	61436664
2702	427569041420878330133971333244711127243257015087374814	0.2695429325103759765625	61470752
2703	438087470286245157754806946069356484804045048005739799	0.1870019435882568359375	61504840
2704	448862670930706194540453266218586610340904416359372045	0.1815898418426513671875	61538928
2705	459900863449014633848263026555392259604920758168341713	0.282032012939453125	61573016
2706	471208417456750845258356170140599895791712855876965016	0.1783130168914794921875	61607112
2707	482791855656994864491670728944917351456607041830960890	0.1832649707794189453125	61641208
2708	494657857491426334465175161938599038447591069260177784	0.282660007476806640625	61675304
2709	506813262877835091790095307112706677639874861900055505	0.19532012939453125	61709400
2710	519265076036071821584572323100856757035404525320474021	0.1962330341339111328125	61743496
2711	532020469404515501392306855779717208117116232860417875	0.26965618133544921875	61777592
2712	545086787649182746820660832045656720289491765242643043	0.1745049953460693359375	61811688
2713	558471551767653682341766666986753335642605451678260205	0.179459095001220703125	61845784
2714	572182463290039616216643436109719716790351462491495255	0.2684719562530517578125	61879880
2715	586227408579269624968098699823320397316561629302424888	0.17802906036376953125	61913976
2716	600614463233026177104224487416116346122923034162757847	0.1770880222320556640625	61948072
2717	615351896589714175352971917335523335943500804680473945	0.267154216766357421875	61982168
2718	630448176340903299607294470573689521089541490054181492	0.1798229217529296875	62016264
2719	645911973252740317836779886198468036620321335490409290	0.1775720119476318359375	62050360
2720	661752165998886128786491352735790611122562301090343722	0.2865359783172607421875	62084456
2721	677977846107591738416471633804941926780041044467578492	0.17741107940673828125	62118552
2722	694598323025588182479300188317749207130708936820197692	0.2646329402923583984375	62152648
2723	711623129301527621830646778748895178151072328739243499	0.1822669506072998046875	62186744
2724	729062025891776487176269813268604168763062813845165250	0.180692195892333984375	62220840
2725	746925007591426668866750545395446046073070603976542156	0.2654039859771728515625	62254936
2726	765222308593457368694367578044296664366661909608301963	0.1802690029144287109375	62289032
2727	783964408179048388825239964405573680009830592075016127	0.1805608272552490234375	62323128
2728	803162036542115363196189146944027668396099196332342449	0.3248031139373779296875	62357224
2729	822826180751208774900950678434961742934075758713185080	0.187654018402099609375	62391320
2730	842968090851991586082959870689742008205158078681681422	0.208158969879150390625	62704216
2731	863599286113584972276211230843761722552833571652230954	0.3129541873931884765625	62738312
2732	884731561422148039480471398893542904368747963028621333	0.2166178226470947265625	62772408
2733	906376993825135548885039129330385661197608901401149348	0.2767360210418701171875	62806504
2734	928547949229757621322418977966111667740781696354037780	0.185429096221923828125	62840600
2735	951257089259247182409455980493739866761500582478860735	0.17944622039794921875	62874696
2736	974517378270624582022615291321421306423400767684507699	0.2916851043701171875	62908792
2737	998342090537734421315369704144790239674310562543983881	0.1813519001007080078125	62942888
2738	1022744817603417190955010599887308132194508546489672013	0.1825430393218994140625	62976984
2739	1047739475804767910668288806273817130314937103505832670	0.279933929443359375	63011080
2740	1073340313975525608595998321841870415654480809899421466	0.1816349029541015625	63045176
2741	1099561921329731236466009055990611324594094774315272622	0.182186126708984375	63079272
2742	1126419235530887531370094559403888741931191673644300596	0.2716028690338134765625	63113368
2743	1153927550950952456231655050778027031186531401227148155	0.182727813720703125	63147464
2744	1182102527123598229254836359073853971994209095471169070	0.2725598812103271484375	63181560
2745	1210960197396270639267690449490643084250759619891705482	0.182765960693359375	63215656
2746	1240516977785688391597043039233137621223588187939444084	0.1847059726715087890625	63249752
2747	1270789676041529691818026455185118381430233168759149867	0.272466182708740234375	63283848
2748	1301795500923163207504289410923755088776857854772152344	0.182116031646728515625	63317944
2749	1333552071694393007310708286194216229368273066778442750	0.2765538692474365234375	63352040
2750	1366077427841302119969537715395350077221464667717576707	0.1858460903167724609375	63386136
2751	1399390039018397041998092288196723785037324231693976567	0.187595844268798828125	63420232
2752	1433508815228375912359481992025730089186979665893491766	0.2795279026031494140625	63455152
2753	1468453117240966226609312472878761761206724507211242664	0.188659191131591796875	63490072
2754	1504242767256403945216349503612712904659948828893135735	0.192346096038818359375	63524992
2755	1540898059819254725205037914951422063348296924916956643	0.2804620265960693359375	63559912
2756	1578439772988409836930918228073254022251069902570251736	0.1869399547576904296875	63594832
2757	1616889179769224186054924979736900065140953401625964425	0.190740108489990234375	63629752
2758	1656268059813901813541308832374607536728418052738996407	0.284081935882568359375	63664672
2759	1696598711396375364236216006994877562940693005240283965	0.189189910888671875	63699592
2760	1737903963668070369352129458497670505482164873556901327	0.191730976104736328125	63734512
2761	1780207189201092853678124325201336987122920758079163781	0.190349102020263671875	63769432
2762	1823532316825529829912781838881792111220914599999131449	0.2908589839935302734375	63804352
